"date","nhs_region","variant","cases"
"2021-03-09","North West","Unclassified",0
"2021-03-09","North West","Undetermined",0
"2021-03-09","North West","VOC-20DEC-01",0
"2021-03-09","South East","Unclassified",0
"2021-03-09","South East","Undetermined",0
"2021-03-09","South East","VOC-20DEC-01",0
"2021-03-09","South West","Unclassified",0
"2021-03-09","South West","VOC-20DEC-01",0
"2021-03-10","East of England","Unclassified",0
"2021-03-10","East of England","VOC-20DEC-01",0
"2021-03-10","London","Unclassified",0
"2021-03-10","London","Undetermined",0
"2021-03-10","London","VOC-20DEC-01",0
"2021-03-10","Midlands","Unclassified",0
"2021-03-10","Midlands","Undetermined",0
"2021-03-10","Midlands","VOC-20DEC-01",0
"2021-03-10","North East and Yorkshire","Unclassified",0
"2021-03-10","North East and Yorkshire","Undetermined",0
"2021-03-10","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-10","North West","Unclassified",0
"2021-03-10","North West","Undetermined",0
"2021-03-10","North West","VOC-20DEC-01",0
"2021-03-10","South East","Unclassified",0
"2021-03-10","South East","Undetermined",0
"2021-03-10","South East","VOC-20DEC-01",0
"2021-03-10","South West","Undetermined",0
"2021-03-10","South West","VOC-20DEC-01",0
"2021-03-11","East of England","Unclassified",0
"2021-03-11","East of England","Undetermined",0
"2021-03-11","East of England","VOC-20DEC-01",0
"2021-03-11","London","Unclassified",0
"2021-03-11","London","Undetermined",0
"2021-03-11","London","VOC-20DEC-01",0
"2021-03-11","Midlands","Unclassified",0
"2021-03-11","Midlands","Undetermined",0
"2021-03-11","Midlands","VOC-20DEC-01",0
"2021-03-11","North East and Yorkshire","Unclassified",0
"2021-03-11","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-11","North West","Unclassified",0
"2021-03-11","North West","Undetermined",0
"2021-03-11","North West","VOC-20DEC-01",0
"2021-03-11","South East","Unclassified",0
"2021-03-11","South East","Undetermined",0
"2021-03-11","South East","VOC-20DEC-01",0
"2021-03-11","South West","Unclassified",0
"2021-03-11","South West","Undetermined",0
"2021-03-11","South West","VOC-20DEC-01",0
"2021-03-12","East of England","Unclassified",0
"2021-03-12","East of England","VOC-20DEC-01",0
"2021-03-12","London","Unclassified",0
"2021-03-12","London","Undetermined",0
"2021-03-12","London","VOC-20DEC-01",0
"2021-03-12","London","VOC-21APR-02",0
"2021-03-12","Midlands","Unclassified",0
"2021-03-12","Midlands","Undetermined",0
"2021-03-12","Midlands","VOC-20DEC-01",0
"2021-03-12","North East and Yorkshire","Unclassified",0
"2021-03-12","North East and Yorkshire","Undetermined",0
"2021-03-12","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-12","North West","Unclassified",0
"2021-03-12","North West","Undetermined",0
"2021-03-12","North West","VOC-20DEC-01",0
"2021-03-12","South East","Unclassified",0
"2021-03-12","South East","Undetermined",0
"2021-03-12","South East","VOC-20DEC-01",0
"2021-03-12","South West","Unclassified",0
"2021-03-12","South West","VOC-20DEC-01",0
"2021-03-13","East of England","Unclassified",0
"2021-03-13","East of England","Undetermined",0
"2021-03-13","East of England","VOC-20DEC-01",0
"2021-03-13","London","Unclassified",0
"2021-03-13","London","Undetermined",0
"2021-03-13","London","VOC-20DEC-01",0
"2021-03-13","Midlands","Unclassified",0
"2021-03-13","Midlands","Undetermined",0
"2021-03-13","Midlands","VOC-20DEC-01",0
"2021-03-13","North East and Yorkshire","Unclassified",0
"2021-03-13","North East and Yorkshire","Undetermined",0
"2021-03-13","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-13","North West","Unclassified",0
"2021-03-13","North West","Undetermined",0
"2021-03-13","North West","VOC-20DEC-01",0
"2021-03-13","South East","Unclassified",0
"2021-03-13","South East","Undetermined",0
"2021-03-13","South East","VOC-20DEC-01",0
"2021-03-13","South West","VOC-20DEC-01",0
"2021-03-14","East of England","Unclassified",0
"2021-03-14","East of England","Undetermined",0
"2021-03-14","East of England","VOC-20DEC-01",0
"2021-03-14","London","Unclassified",0
"2021-03-14","London","Undetermined",0
"2021-03-14","London","VOC-20DEC-01",0
"2021-03-14","Midlands","Unclassified",0
"2021-03-14","Midlands","Undetermined",0
"2021-03-14","Midlands","VOC-20DEC-01",0
"2021-03-14","North East and Yorkshire","Unclassified",0
"2021-03-14","North East and Yorkshire","Undetermined",0
"2021-03-14","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-14","North West","Unclassified",0
"2021-03-14","North West","Undetermined",0
"2021-03-14","North West","VOC-20DEC-01",0
"2021-03-14","South East","Unclassified",0
"2021-03-14","South East","Undetermined",0
"2021-03-14","South East","VOC-20DEC-01",0
"2021-03-14","South West","Unclassified",0
"2021-03-14","South West","VOC-20DEC-01",0
"2021-03-15","East of England","Unclassified",0
"2021-03-15","East of England","Undetermined",0
"2021-03-15","East of England","VOC-20DEC-01",0
"2021-03-15","London","Unclassified",0
"2021-03-15","London","Undetermined",0
"2021-03-15","London","VOC-20DEC-01",0
"2021-03-15","London","VOC-21APR-02",0
"2021-03-15","Midlands","Unclassified",0
"2021-03-15","Midlands","Undetermined",0
"2021-03-15","Midlands","VOC-20DEC-01",0
"2021-03-15","North East and Yorkshire","Unclassified",0
"2021-03-15","North East and Yorkshire","Undetermined",0
"2021-03-15","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-15","North West","Unclassified",0
"2021-03-15","North West","Undetermined",0
"2021-03-15","North West","VOC-20DEC-01",0
"2021-03-15","South East","Unclassified",0
"2021-03-15","South East","Undetermined",0
"2021-03-15","South East","VOC-20DEC-01",0
"2021-03-15","South West","Unclassified",0
"2021-03-15","South West","Undetermined",0
"2021-03-15","South West","VOC-20DEC-01",0
"2021-03-16","East of England","Unclassified",0
"2021-03-16","East of England","Undetermined",0
"2021-03-16","East of England","VOC-20DEC-01",0
"2021-03-16","London","Unclassified",0
"2021-03-16","London","Undetermined",0
"2021-03-16","London","VOC-20DEC-01",0
"2021-03-16","Midlands","Unclassified",0
"2021-03-16","Midlands","Undetermined",0
"2021-03-16","Midlands","VOC-20DEC-01",0
"2021-03-16","North East and Yorkshire","Unclassified",0
"2021-03-16","North East and Yorkshire","Undetermined",0
"2021-03-16","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-16","North West","Unclassified",0
"2021-03-16","North West","Undetermined",0
"2021-03-16","North West","VOC-20DEC-01",0
"2021-03-16","South East","Unclassified",0
"2021-03-16","South East","VOC-20DEC-01",0
"2021-03-16","South West","Unclassified",0
"2021-03-16","South West","Undetermined",0
"2021-03-16","South West","VOC-20DEC-01",0
"2021-03-17","East of England","Unclassified",0
"2021-03-17","East of England","VOC-20DEC-01",0
"2021-03-17","London","Unclassified",0
"2021-03-17","London","Undetermined",0
"2021-03-17","London","VOC-20DEC-01",0
"2021-03-17","Midlands","Unclassified",0
"2021-03-17","Midlands","Undetermined",0
"2021-03-17","Midlands","VOC-20DEC-01",0
"2021-03-17","North East and Yorkshire","Unclassified",0
"2021-03-17","North East and Yorkshire","Undetermined",0
"2021-03-17","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-17","North West","Unclassified",0
"2021-03-17","North West","Undetermined",0
"2021-03-17","North West","VOC-20DEC-01",0
"2021-03-17","North West","VOC-21APR-02",0
"2021-03-17","South East","Unclassified",0
"2021-03-17","South East","VOC-20DEC-01",0
"2021-03-17","South East","VOC-21APR-02",0
"2021-03-17","South West","Unclassified",0
"2021-03-17","South West","Undetermined",0
"2021-03-17","South West","VOC-20DEC-01",0
"2021-03-18","East of England","Unclassified",0
"2021-03-18","East of England","VOC-20DEC-01",0
"2021-03-18","London","Unclassified",0
"2021-03-18","London","Undetermined",0
"2021-03-18","London","VOC-20DEC-01",0
"2021-03-18","Midlands","Unclassified",0
"2021-03-18","Midlands","VOC-20DEC-01",0
"2021-03-18","North East and Yorkshire","Unclassified",0
"2021-03-18","North East and Yorkshire","Undetermined",0
"2021-03-18","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-18","North West","Unclassified",0
"2021-03-18","North West","Undetermined",0
"2021-03-18","North West","VOC-20DEC-01",0
"2021-03-18","North West","VOC-21APR-02",0
"2021-03-18","South East","Unclassified",0
"2021-03-18","South East","VOC-20DEC-01",0
"2021-03-18","South East","VOC-21APR-02",0
"2021-03-18","South West","Unclassified",0
"2021-03-18","South West","VOC-20DEC-01",0
"2021-03-19","East of England","Unclassified",0
"2021-03-19","East of England","VOC-20DEC-01",0
"2021-03-19","London","Unclassified",0
"2021-03-19","London","Undetermined",0
"2021-03-19","London","VOC-20DEC-01",0
"2021-03-19","Midlands","Unclassified",0
"2021-03-19","Midlands","Undetermined",0
"2021-03-19","Midlands","VOC-20DEC-01",0
"2021-03-19","North East and Yorkshire","Unclassified",0
"2021-03-19","North East and Yorkshire","Undetermined",0
"2021-03-19","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-19","North West","Unclassified",0
"2021-03-19","North West","VOC-20DEC-01",0
"2021-03-19","North West","VOC-21APR-02",0
"2021-03-19","South East","Unclassified",0
"2021-03-19","South East","VOC-20DEC-01",0
"2021-03-19","South West","Unclassified",0
"2021-03-19","South West","Undetermined",0
"2021-03-19","South West","VOC-20DEC-01",0
"2021-03-19","South West","VOC-21APR-02",0
"2021-03-20","East of England","Unclassified",0
"2021-03-20","East of England","VOC-20DEC-01",0
"2021-03-20","London","Unclassified",0
"2021-03-20","London","Undetermined",0
"2021-03-20","London","VOC-20DEC-01",0
"2021-03-20","Midlands","Unclassified",0
"2021-03-20","Midlands","Undetermined",0
"2021-03-20","Midlands","VOC-20DEC-01",0
"2021-03-20","North East and Yorkshire","Unclassified",0
"2021-03-20","North East and Yorkshire","Undetermined",0
"2021-03-20","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-20","North West","Unclassified",0
"2021-03-20","North West","Undetermined",0
"2021-03-20","North West","VOC-20DEC-01",0
"2021-03-20","South East","Unclassified",0
"2021-03-20","South East","Undetermined",0
"2021-03-20","South East","VOC-20DEC-01",0
"2021-03-20","South West","Unclassified",0
"2021-03-20","South West","VOC-20DEC-01",0
"2021-03-21","East of England","Unclassified",0
"2021-03-21","East of England","VOC-20DEC-01",0
"2021-03-21","London","Unclassified",0
"2021-03-21","London","Undetermined",0
"2021-03-21","London","VOC-20DEC-01",0
"2021-03-21","London","VOC-21NOV-01",0
"2021-03-21","Midlands","Unclassified",0
"2021-03-21","Midlands","Undetermined",0
"2021-03-21","Midlands","VOC-20DEC-01",0
"2021-03-21","North East and Yorkshire","Unclassified",0
"2021-03-21","North East and Yorkshire","Undetermined",0
"2021-03-21","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-21","North East and Yorkshire","VOC-21APR-02",0
"2021-03-21","North West","Unclassified",0
"2021-03-21","North West","Undetermined",0
"2021-03-21","North West","VOC-20DEC-01",0
"2021-03-21","North West","VOC-21APR-02",0
"2021-03-21","South East","Unclassified",0
"2021-03-21","South East","VOC-20DEC-01",0
"2021-03-21","South West","Unclassified",0
"2021-03-21","South West","VOC-20DEC-01",0
"2021-03-22","East of England","Unclassified",0
"2021-03-22","East of England","Undetermined",0
"2021-03-22","East of England","VOC-20DEC-01",0
"2021-03-22","London","Unclassified",0
"2021-03-22","London","Undetermined",0
"2021-03-22","London","VOC-20DEC-01",0
"2021-03-22","London","VOC-21APR-02",0
"2021-03-22","Midlands","Unclassified",0
"2021-03-22","Midlands","Undetermined",0
"2021-03-22","Midlands","VOC-20DEC-01",0
"2021-03-22","North East and Yorkshire","Unclassified",0
"2021-03-22","North East and Yorkshire","Undetermined",0
"2021-03-22","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-22","North West","Unclassified",0
"2021-03-22","North West","Undetermined",0
"2021-03-22","North West","VOC-20DEC-01",0
"2021-03-22","South East","Unclassified",0
"2021-03-22","South East","VOC-20DEC-01",0
"2021-03-22","South East","VOC-21APR-02",0
"2021-03-22","South West","Unclassified",0
"2021-03-22","South West","VOC-20DEC-01",0
"2021-03-23","East of England","Unclassified",0
"2021-03-23","East of England","Undetermined",0
"2021-03-23","East of England","VOC-20DEC-01",0
"2021-03-23","London","Unclassified",0
"2021-03-23","London","VOC-20DEC-01",0
"2021-03-23","Midlands","Unclassified",0
"2021-03-23","Midlands","Undetermined",0
"2021-03-23","Midlands","VOC-20DEC-01",0
"2021-03-23","North East and Yorkshire","Unclassified",0
"2021-03-23","North East and Yorkshire","Undetermined",0
"2021-03-23","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-23","North West","Unclassified",0
"2021-03-23","North West","Undetermined",0
"2021-03-23","North West","VOC-20DEC-01",0
"2021-03-23","North West","VOC-21APR-02",0
"2021-03-23","South East","Unclassified",0
"2021-03-23","South East","Undetermined",0
"2021-03-23","South East","VOC-20DEC-01",0
"2021-03-23","South West","Unclassified",0
"2021-03-23","South West","Undetermined",0
"2021-03-23","South West","VOC-20DEC-01",0
"2021-03-24","East of England","Unclassified",0
"2021-03-24","East of England","Undetermined",0
"2021-03-24","East of England","VOC-20DEC-01",0
"2021-03-24","East of England","VOC-21APR-02",0
"2021-03-24","London","Unclassified",0
"2021-03-24","London","Undetermined",0
"2021-03-24","London","VOC-20DEC-01",0
"2021-03-24","London","VOC-21APR-02",0
"2021-03-24","Midlands","Unclassified",0
"2021-03-24","Midlands","Undetermined",0
"2021-03-24","Midlands","VOC-20DEC-01",0
"2021-03-24","Midlands","VOC-21APR-02",0
"2021-03-24","North East and Yorkshire","Undetermined",0
"2021-03-24","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-24","North West","Unclassified",0
"2021-03-24","North West","Undetermined",0
"2021-03-24","North West","VOC-20DEC-01",0
"2021-03-24","North West","VOC-21APR-02",0
"2021-03-24","South East","Unclassified",0
"2021-03-24","South East","Undetermined",0
"2021-03-24","South East","VOC-20DEC-01",0
"2021-03-24","South West","Unclassified",0
"2021-03-24","South West","Undetermined",0
"2021-03-24","South West","VOC-20DEC-01",0
"2021-03-24","South West","VOC-21APR-02",0
"2021-03-25","East of England","Unclassified",0
"2021-03-25","East of England","Undetermined",0
"2021-03-25","East of England","VOC-20DEC-01",0
"2021-03-25","London","Unclassified",0
"2021-03-25","London","VOC-20DEC-01",0
"2021-03-25","London","VOC-21APR-02",0
"2021-03-25","Midlands","Unclassified",0
"2021-03-25","Midlands","Undetermined",0
"2021-03-25","Midlands","VOC-20DEC-01",0
"2021-03-25","North East and Yorkshire","Unclassified",0
"2021-03-25","North East and Yorkshire","Undetermined",0
"2021-03-25","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-25","North East and Yorkshire","VOC-21APR-02",0
"2021-03-25","North West","Unclassified",0
"2021-03-25","North West","VOC-20DEC-01",0
"2021-03-25","North West","VOC-21APR-02",0
"2021-03-25","South East","Unclassified",0
"2021-03-25","South East","Undetermined",0
"2021-03-25","South East","VOC-20DEC-01",0
"2021-03-25","South West","VOC-20DEC-01",0
"2021-03-26","East of England","Unclassified",0
"2021-03-26","East of England","Undetermined",0
"2021-03-26","East of England","VOC-20DEC-01",0
"2021-03-26","East of England","VOC-21APR-02",0
"2021-03-26","London","Unclassified",0
"2021-03-26","London","VOC-20DEC-01",0
"2021-03-26","Midlands","Unclassified",0
"2021-03-26","Midlands","Undetermined",0
"2021-03-26","Midlands","VOC-20DEC-01",0
"2021-03-26","Midlands","VOC-21APR-02",0
"2021-03-26","North East and Yorkshire","Unclassified",0
"2021-03-26","North East and Yorkshire","Undetermined",0
"2021-03-26","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-26","North West","Unclassified",0
"2021-03-26","North West","Undetermined",0
"2021-03-26","North West","VOC-20DEC-01",0
"2021-03-26","South East","Unclassified",0
"2021-03-26","South East","VOC-20DEC-01",0
"2021-03-26","South West","Unclassified",0
"2021-03-26","South West","VOC-20DEC-01",0
"2021-03-27","East of England","Undetermined",0
"2021-03-27","East of England","VOC-20DEC-01",0
"2021-03-27","London","Unclassified",0
"2021-03-27","London","VOC-20DEC-01",0
"2021-03-27","London","VOC-21APR-02",0
"2021-03-27","Midlands","Unclassified",0
"2021-03-27","Midlands","Undetermined",0
"2021-03-27","Midlands","VOC-20DEC-01",0
"2021-03-27","North East and Yorkshire","Unclassified",0
"2021-03-27","North East and Yorkshire","Undetermined",0
"2021-03-27","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-27","North West","Unclassified",0
"2021-03-27","North West","Undetermined",0
"2021-03-27","North West","VOC-20DEC-01",0
"2021-03-27","North West","VOC-21APR-02",0
"2021-03-27","South East","Unclassified",0
"2021-03-27","South East","VOC-20DEC-01",0
"2021-03-27","South West","Unclassified",0
"2021-03-27","South West","VOC-20DEC-01",0
